nGram,size,mormonFreq,nonMormonFreq
lifted,1,8,4
inasmuch as,2,3,30
he made,2,4,4
tribes,1,2,4
he repented,2,1,1
in about,2,1,5
that the sons,3,1,1
go down into,3,1,1
while he,2,2,2
and ten years,3,1,1
and he slept,3,2,1
parted,1,3,3
earth and it,3,6,1
his age,2,1,1
three hundred,2,1,9
things were,2,5,2
was made,2,1,7
pass that while,3,1,1
eight hundred and,3,9,8
there shall,2,12,1
the fifteenth day of,4,1,3
fulfilled,1,10,1
arms and,2,1,3
the powers of,3,5,1
rent,1,1,6
it caused,2,1,1
cast,1,3,24
said unto them,3,5,3
glorious,1,2,1
bore,1,2,4
to pass that when,4,2,1
up their,2,3,4
and the eyes,3,1,1
same that,2,2,1
that while,2,1,1
kind,1,22,1
and repent,2,2,1
into the land,3,3,1
adam,1,62,1
king,1,9,286
earth shall,2,4,3
were not,2,6,21
both,1,14,15
all things,2,29,2
themselves in the,3,1,3
of the wicked,3,5,1
belonging to the,3,1,1
most,1,7,3
was sorely,2,1,6
daughter,1,6,1
to rule,2,10,2
mountains and,2,1,2
place where the,3,2,3
to repent,2,3,1
ye may,2,2,1
in a,2,13,13
there was a,3,5,13
eaten,1,2,2
themselves in the land,4,1,1
deep and,2,3,4
the hand of,3,3,3
a veil,2,1,2
in the,2,214,344
destruction of the,3,3,3
had come to,3,1,3
of was,2,3,3
kindled,1,4,1
where,1,17,55
blood and,2,2,3
the of his,3,2,2
blood and the,3,2,1
wrapped,1,1,1
him and,2,16,31
have we,2,1,3
in thy,2,4,1
rest,1,10,8
also,1,77,21
kingdom,1,12,10
in the name of,4,14,3
increase,1,2,1
depart in,2,1,1
bones,1,2,3
people and they,3,1,1
the same that,3,2,1
few days,2,1,1
and went upon,3,2,1
presence for,2,1,1
tribes of,2,1,1
beginning they,2,1,1
whole land,2,2,2
their enemies,2,1,1
beginning to,2,2,2
his words,2,3,3
poured,1,1,4
a great,2,6,18
cloud,1,1,1
joy,1,7,13
darkness unto,2,1,1
with me and,3,4,1
sin and,2,1,1
midst of,2,14,4
he would,2,9,3
a certain,2,1,24
mentioned,1,3,1
and departed,2,1,2
sheep,1,1,4
prophesied,1,8,1
afterwards,1,4,3
live forever,2,1,1
will do,2,6,1
bound,1,1,3
sat,1,1,10
those things which,3,3,4
come down,2,3,1
words,1,27,17
saw,1,43,23
the next,2,1,24
say,1,25,5
the north,2,1,30
together the,2,1,2
from by the,3,1,1
that there were,3,3,1
an hundred,2,1,38
frowns,1,1,1
came upon,2,1,3
days and the,3,1,1
somewhat,1,1,4
for food,2,3,1
still there,2,1,1
is written that,3,1,1
of the water,3,4,3
had found,2,1,1
the time of,3,5,2
greatly,1,6,6
had given,2,4,2
the fashion of,3,1,2
battle,1,2,84
however,1,4,35
by and,2,2,1
inasmuch as they,3,1,13
bad,1,1,3
of remembrance,2,2,1
the bitterness,2,1,1
and from,2,17,8
and he had,3,1,5
these are,2,3,1
taken from,2,2,5
did he,2,1,6
and we are,3,1,3
and they made,3,1,6
suffer,1,1,8
day after,2,1,4
early in the,3,1,8
offer,1,8,1
was about,2,1,41
is a,2,7,11
now after,2,2,1
sent his,2,1,1
thereof to,2,2,3
places and,2,2,2
the fifteenth,2,1,3
is gone,2,1,1
with great by,3,1,1
joined,1,1,4
and with his,3,1,1
means of the,3,1,1
is the,2,18,4
shall see,2,6,1
faith and,2,1,1
place of,2,4,4
began to,2,17,24
you and ye shall,4,1,1
difficulties,1,1,2
only the,2,1,1
of which,2,6,10
and it is,3,3,1
down into,2,2,8
and in that,3,2,1
thousand eight hundred and,4,4,8
river,1,5,61
the was,2,1,5
beauty,1,1,5
and they sought,3,1,1
the way,2,5,2
shall be given,3,4,1
they a,2,1,1
but the people,3,1,5
so likewise,2,2,1
the town,2,1,23
even as they,3,3,1
sea,1,12,15
sixth,1,2,10
see,1,23,4
servant,1,10,1
for an,2,2,4
joy and,2,2,1
the mountains and,3,1,2
for as,2,5,2
partake,1,1,1
righteousness for the,3,1,1
the arrival of,3,1,1
me i pray thee,4,1,1
set,1,16,15
living,1,16,1
from before the,3,1,3
the ground,2,20,1
who had been,3,1,3
brilliant,1,1,1
east and,2,2,3
no one,2,2,1
prophet was,2,1,1
to spread,2,1,1
the day of,3,7,18
false,1,3,6
entered,1,3,3
all those,2,2,1
bread,1,2,7
whose name,2,2,40
to their,2,1,20
that ye,2,6,3
the light of the,4,1,2
rose up,2,1,5
his name,2,8,16
cross the,2,1,2
thou art,2,15,1
bed,1,2,1
was in the days,4,2,1
took it,2,2,3
i am,2,30,2
and when the,3,1,20
dead,1,1,6
god and,2,30,2
eyes,1,19,8
amidst,1,1,1
a decree,2,2,3
the fish of the,4,3,2
refused to,2,1,4
they fled,2,1,9
the fat,2,1,1
the sound,2,1,15
the light of,3,1,2
over,1,38,42
the when,2,1,1
destroy,1,7,13
given in,2,1,2
will be,2,6,7
that after,2,1,1
directed,1,1,1
yea even,2,4,5
she,1,16,55
him forth from the,4,1,1
he fell,2,1,5
then began,2,1,1
plant,1,3,2
who is,2,7,6
in the field,3,4,1
to preach the,3,1,1
with one,2,1,6
the power,2,9,2
nations and,2,4,3
the day that,3,8,2
the righteous,2,3,1
and their,2,9,64
hosts of,2,1,2
and given unto,3,1,1
commanded to,2,1,1
signs,1,3,1
children,1,33,33
sin,1,5,2
of an,2,2,9
getting,1,4,1
mouths,1,1,10
sit,1,1,1
greater,1,12,9
of whom,2,2,1
drink,1,1,3
moved with his,3,1,1
foolish,1,2,4
spirit of the,3,3,2
for if,2,1,1
made and,2,6,2
for the space,3,4,3
for in,2,6,3
man his,2,2,1
the night and,3,5,4
likewise,1,2,13
as it was in the,5,3,1
to pass that,3,53,27
battle array against the,4,1,2
for as they,3,1,1
near unto,2,3,5
john,1,3,1
defy,1,1,1
report,1,1,1
of by,2,3,3
of vermont,2,2,2
brought,1,10,16
he commanded,2,3,1
state of vermont,3,2,1
for he,2,11,21
deep,1,6,27
heart of,2,2,6
they shall see,3,3,1
nations,1,10,34
night and,2,14,5
the hearts,2,2,6
beside,1,1,3
even as it,3,3,2
built upon the,3,1,1
was ready to,3,1,1
side,1,2,17
satisfied,1,1,1
caused them,2,1,3
to its,2,3,2
upon the mountains,3,2,1
it were,2,4,10
deceived for,2,1,2
into our,2,2,2
hide,1,1,1
did so,2,1,1
the peace,2,1,2
under the direction of,4,1,1
instruction,1,1,1
again and,2,2,3
inhabitants of the earth,4,2,1
moved upon the face of,5,1,1
begin,1,4,1
little,1,5,19
powers,1,6,6
is he who,3,1,1
it was about,3,1,8
works,1,11,2
prophet,1,9,4
of peace,2,1,5
alive,1,2,1
they went,2,1,10
darkness the,2,1,1
and again the,3,1,2
words of,2,4,4
time even,2,1,2
world,1,31,11
of the third,3,2,4
for it,2,11,15
said unto,2,72,13
was among,2,1,1
the former,2,1,1
join,1,7,4
the which,2,3,3
this time,2,9,26
until the,2,12,6
sixty,1,1,1
the south,2,1,38
the hour of,3,1,3
nature,1,3,2
thrown,1,2,1
three hundred and,3,1,2
of the lord,3,28,9
preserve,1,2,1
and these,2,2,1
and there were,3,2,7
had departed,2,2,4
themselves to,2,3,2
days and,2,5,5
for it is,3,3,2
surely die,2,6,1
the at,2,1,1
new york,2,7,15
the purpose,2,2,1
men by the,3,1,1
i in,2,1,1
another until,2,1,1
parents,1,1,1
and again,2,13,3
they the,2,3,4
the hosts of,3,1,2
moved upon,2,2,4
were opened and,3,1,2
they began to,3,1,6
cursed,1,9,1
angel,1,9,3
and the fire,3,2,1
anger,1,3,1
some of,2,2,19
which thou,2,13,1
son,1,63,2
of israel,2,1,7
to preach the gospel and,5,1,1
some of them,3,1,2
to these,2,2,1
all the nations,3,1,3
in their own,3,2,4
for such a,3,1,1
to pass in,3,1,12
for he had,3,1,8
death of,2,1,2
the field before,3,4,1
out of the earth,4,1,1
with our,2,1,1
though the,2,1,1
men whose,2,1,1
came a,2,3,3
upon the face,3,9,4
establish,1,1,1
from the land,3,3,4
earth,1,152,36
was covered,2,1,6
bottom of the,3,1,2
five hundred and,3,1,1
the bowels,2,1,1
for that,2,1,1
make a,2,1,4
hour of,2,1,7
am well,2,1,1
even from the,3,2,4
with them to the,4,1,1
that your,2,1,1
tenth,1,1,10
away and,2,1,4
bow,1,1,6
tents,1,5,9
while they,2,2,2
boy,1,3,1
took them,2,2,4
children of god,3,1,1
and there,2,28,17
high,1,8,6
for my,2,5,1
of it,2,11,2
cross,1,2,14
the covenant,2,2,1
the proud,2,1,2
lovely,1,1,1
accept,1,1,1
carried,1,1,14
the majestic,2,1,1
after these,2,1,4
raised,1,2,11
laying,1,4,1
cattle and,2,7,2
morning,1,20,13
enemies,1,2,15
threatened,1,1,1
inhabitants of the,3,2,5
thee the,2,3,2
found them,2,1,1
and as he,3,4,1
stone,1,7,4
less than the,3,1,2
and the people,3,1,13
was not a,3,2,1
stones,1,6,2
and repent of,3,2,1
the day of the,4,4,18
which he had,3,4,3
come to pass that,4,1,1
during the,2,2,2
filled with,2,4,1
those who were,3,1,6
doing,1,3,1
great were,2,1,7
were forced,2,1,1
is called the and,4,1,1
fled from,2,1,4
for they,2,14,30
repented of their,3,1,1
to his own,3,1,6
be overcome,2,1,3
stood,1,15,3
scene,1,3,1
your children,2,2,1
can not be,3,3,1
my heart,2,5,1
of which in,3,1,3
as a,2,3,21
water in,2,1,2
he moved with,3,1,1
the direction,2,1,1
as i,2,24,1
throughout,1,1,17
the order,2,1,2
at a time,3,1,1
that they were,3,9,3
friend,1,1,1
off and,2,3,3
the purpose of,3,2,1
in process of time,4,3,3
to pass that they,4,1,1
that of,2,2,1
as the,2,9,40
and all,2,35,20
to all,2,9,3
come into,2,3,1
of that,2,10,5
of noah,2,7,1
for thee,2,1,1
that on,2,1,4
place which,2,1,2
beloved,1,4,3
hearkened unto,2,4,2
at a,2,2,18
condemned,1,1,2
roar of,2,1,1
not far,2,1,1
were many,2,4,5
for them,2,6,9
wilderness and,2,1,1
the east and,3,2,3
fourth,1,5,13
at the,2,21,46
their hearts were,3,1,5
prophet in,2,3,1
the whole land of,4,2,2
of eden,2,10,1
send forth,2,1,1
among all nations,3,3,1
upper,1,2,4
work and,2,5,9
declare,1,3,1
overcome,1,2,12
whole face,2,3,4
was after,2,4,1
sun,1,6,20
they began,2,1,8
possession of,2,2,1
thousands who,2,1,1
time they,2,1,5
held the,2,1,1
of my,2,31,4
the times,2,1,1
lighted,1,1,5
this will,2,1,1
and smite,2,1,1
away by the,3,2,1
in the days of,4,5,10
in the bosom of,4,2,1
and though,2,3,1
light which,2,3,1
of no,2,1,3
will give unto,3,1,1
therefore the,2,1,4
that in,2,4,6
eyes of the,3,1,1
and and,2,3,17
now when,2,1,28
sins,1,12,1
out the,2,2,1
commanded by,2,1,35
once,1,2,2
therefore i,2,4,1
unto this day and,4,1,1
behold the,2,8,7
all the,2,68,32
sublime,1,1,1
first day,2,1,7
but,1,103,215
went forth,2,4,3
the hearts of the,4,2,6
go not,2,1,2
his eyes,2,2,1
the house,2,5,1
even unto the,3,3,3
like unto the,3,1,8
day when,2,3,7
written,1,5,26
again on the,3,2,1
the trees of the,4,2,1
we will,2,20,3
and smite them,3,1,1
known unto,2,3,2
day was,2,1,10
even as a man,4,1,2
the very,2,4,2
for this,2,4,5
when its,2,1,1
such things as,3,1,1
lord and he,3,3,1
of them,2,20,16
where they were,3,1,2
ones,1,4,2
destroy the,2,3,7
with whom,2,1,2
them and many,3,1,1
and there were many,4,1,2
the enemies of,3,1,13
a righteous,2,2,1
bosom of the,3,2,4
the plains of and,4,2,1
ponder,1,1,1
all manner of,3,1,3
are not,2,1,5
men that they,3,1,1
the four,2,3,1
instantly,1,1,1
time that,2,5,4
commanded by the,3,1,10
of old,2,1,3
those who,2,5,17
and the children of,4,2,1
shall not be,3,6,3
waters which,2,3,3
me and have,3,1,1
virtue,1,1,4
that there was no,4,2,1
time of,2,11,3
if thou wilt,3,2,2
commanded them,2,2,3
city of new york,4,2,3
from the face of the,5,2,1
battle against,2,1,6
them the,2,2,6
word of the,3,1,2
above the,2,13,1
them a,2,1,3
following,1,1,1
over again,2,1,1
thereof that,2,1,1
and came,2,2,3
as it was,3,6,1
and went upon the,4,2,1
upon the,2,64,136
the cock,2,1,1
with them,2,4,13
was lifted up,3,1,1
of good and,3,4,1
the bottom of,3,1,2
into the heart,3,1,3
the earth and,3,41,5
cease to,2,1,2
the heart of,3,2,6
from all,2,12,2
were seven,2,1,1
between,1,7,14
which had,2,3,7
of one,2,4,6
teeth,1,2,2
all things which,3,10,1
the head,2,1,2
around him,2,1,1
dreadful,1,1,22
sight,1,5,6
also and,2,3,1
wrath,1,1,3
the children of men,4,15,5
ruler over,2,2,1
the town of,3,1,8
would fain,2,1,1
saith the,2,2,1
of to,2,1,1
it not for,3,3,1
month of,2,3,16
lead,1,2,7
this wise,2,1,2
waters which were,3,3,1
informed,1,3,1
great wickedness,2,1,1
thereof is,2,1,2
cease,1,4,4
the burning,2,1,5
that we,2,9,3
of this,2,15,7
james,1,5,15
and in process of,4,1,1
man and he,3,1,2
they turned their,3,1,1
and thou shalt be,4,2,1
shall be the,3,5,2
as were,2,2,3
of us,2,1,1
earth and,2,46,5
the of,2,11,39
moved upon the face,4,1,1
the name of the first,5,1,1
the alert,2,1,2
the beginning of the,4,4,1
assert,1,1,1
answered and said,3,2,2
rulers,1,2,2
them that are,3,1,1
the waters,2,21,68
roar,1,1,3
in an instant,3,2,1
all nations,2,8,5
place,1,22,115
the that,2,2,1
word of the lord,4,1,2
heaven and the,3,5,1
own hands and,3,1,1
fled and,2,1,3
euphrates,1,1,1
descendant from,2,1,1
out upon,2,1,3
and they hearkened,3,1,1
and if ye,3,1,1
put it,2,3,1
blessed him,2,1,1
those days and the,4,1,1
towards,1,3,53
the words which,3,2,2
one thousand eight hundred and,5,4,8
safe,1,2,1
time to,2,3,5
the remainder,2,2,1
given to,2,2,7
story,1,2,1
the waters which,3,3,2
the old,2,2,4
not be,2,12,10
go before,2,1,1
flee and,2,1,1
to pass when,3,4,5
and he put,3,1,2
there on the,3,1,1
as one man,3,1,1
the fish of the sea,5,3,1
will give,2,7,1
rock,1,2,4
man could,2,2,1
them for their,3,1,3
before and,2,3,1
me even as,3,1,1
ready,1,3,8
justice,1,2,1
turned their,2,2,2
and the name of,4,5,15
commandment,1,8,2
village,1,1,11
will not,2,3,3
it was not,3,2,1
a certain day,3,1,2
received the,2,2,3
the light which,3,1,1
many days,2,1,10
not be lost,3,1,1
have not,2,1,2
accepted,1,1,2
of ontario,2,1,1
pass when the,3,2,2
he took,2,3,5
town of,2,1,12
received a,2,1,1
nations of the earth,4,1,7
a covenant,2,1,10
the whole face,3,3,4
the host of them,4,1,1
the second,2,8,14
who are the,3,1,1
belonging to,2,1,1
with my,2,2,2
and having,2,3,1
at each,2,2,1
arrival of,2,1,1
the one,2,2,18
then said,2,2,1
hard and,2,1,5
thou and,2,4,2
that they,2,37,35
there are,2,3,2
with me,2,15,1
of the wicked one,4,1,1
now at,2,1,1
can,1,21,8
now as,2,1,5
as there were,3,1,2
be said,2,1,3
the mouth of the,4,3,3
of the people of,4,2,34
and take away,3,1,1
that one,2,3,9
should,1,69,12
of the earth were,4,1,1
only,1,40,13
