nGram,size,mormonFreq,nonMormonFreq
sheep but cain was a,5,1,1
earth and it was,4,4,2
the land and i,4,1,1
altar which,2,3,11
ye touch,2,1,1
of enoch were three,4,1,1
hands had,2,2,1
continually,1,2,81
christ the,2,2,24
in a cloud,3,1,4
unto abel and,3,1,2
the lord god to grow,5,1,1
burn as an oven,4,1,1
not any more,3,1,1
the night,2,10,87
israel of god,3,1,1
devised,1,1,12
to them every,3,1,2
the words which i,4,2,3
called woman,2,2,1
make coats of skins,4,1,1
bless thee and,3,1,10
moon and the,3,1,4
is my name for,4,1,1
millions,1,2,1
eden to water the garden,5,2,1
opened her mouth to,4,1,1
day the,2,2,48
now i,2,5,70
children shall,2,1,18
and divided,2,1,6
plain of,2,1,18
cut off from among the,5,2,1
the west and the,4,1,1
son in his own,4,1,1
the breath,2,3,16
all the days of methuselah,5,1,1
a day when the,4,1,2
which i had made and,5,1,1
and evil and now lest,5,1,1
place again,2,1,3
good from,2,1,1
behold all,2,5,15
and eat and,3,1,2
them for the,3,1,21
and misery,2,1,1
his arms,2,2,10
toil of our hands because,5,1,1
dominion over the fish,4,3,2
and he said that,4,1,2
replenish,1,3,2
thee for an everlasting,4,1,1
was good for food and,5,1,1
was corrupt before god,4,1,1
there were wars,3,1,1
fled even,2,1,1
and knew not until the,5,1,1
and over all the earth,5,2,1
build up,2,1,8
set a mark,3,1,2
the proud yea and all,5,1,1
and hear my voice ye,5,1,1
unto them i,3,2,34
in the field return back,5,1,1
go and do,3,1,3
i did not,3,1,4
field but,2,1,3
lord and he was,4,1,1
and over every,3,4,2
it lest ye die,4,1,1
and they knew that,4,1,2
priesthood,1,20,16
the earth trembled and the,5,1,1
enos eight hundred,3,1,1
who made,2,1,17
the earth mourn,3,2,2
is his wife and,4,1,1
that from his,3,1,2
fear came on all,4,1,2
shall never,2,3,26
be comforted,2,1,14
go and be,3,1,1
fowl after his,3,1,2
the open firmament,3,1,1
disciples came unto,3,1,4
had heard,2,3,40
ye are my brethren,4,1,1
his kind and the tree,5,2,1
is a faithful and,4,1,1
a man,2,11,561
art one of them,4,1,3
left them,2,1,7
life but,2,1,11
before had,2,1,2
souls that they,3,1,1
fulfilled that,2,1,6
first and,2,2,44
his household to,3,1,2
lord their god and,4,1,10
pass that i,3,4,1
built an,2,2,14
and let fowl multiply in,5,1,1
of by daniel,3,2,2
the firmament of the heaven,5,3,3
name saying i am christ,5,1,3
signs and wonders,3,1,14
the east,2,6,147
third time the,3,1,1
divide the,2,6,27
creatures that,2,1,1
great zeal,2,1,1
the lord god amongst the,5,1,1
moon and the stars,4,1,2
they were a,3,1,2
the desert,2,1,28
the tree which,3,1,1
great deal,2,1,2
was caught up into,4,1,1
placed at the,3,1,1
a man from the lord,5,1,1
all that the lord,4,1,31
them through,2,1,11
this time no nor ever,5,1,1
came to pass from,4,1,2
you lack wisdom let him,5,1,1
the land unto the place,5,1,1
nation and i,3,1,1
also stood,2,1,2
god caused,2,3,2
perish in,2,1,2
shall surely die and,4,1,1
beneath in,2,1,1
evening,1,19,60
swear unto,2,1,7
of the mouth of,4,1,13
me as,2,1,51
it had been,3,1,13
of the earth be,4,1,6
them up to,3,2,9
and gross darkness the,4,1,1
god of glory,3,1,2
therefore let thy,3,1,1
multiplied before,2,1,1
they would not hearken,4,1,2
an acceptable,2,1,3
shall be thrown down and,5,1,1
of salvation,2,2,18
behold there are,3,1,1
me by,2,6,24
of righteousness unto,3,1,2
thirty years and begat a,5,1,1
are spoken,2,1,3
he would call,3,4,1
them and he,3,3,24
second year after,3,1,2
and evil thou shalt not,5,2,1
again upon,2,3,4
lord who is,3,1,5
drove,1,1,12
in our own,3,1,2
valley,1,1,139
not speak,2,1,16
messiah the,2,1,1
them and in,3,2,7
them saith,2,1,18
everlasting joy,2,1,3
verily i,2,3,79
the sons of god,4,3,11
and the jews and,4,1,1
they are without,3,1,3
and over the night,4,1,1
pleasant,1,3,57
shall be given you,4,1,4
me to take away my,5,1,1
are upon,2,1,24
against his,2,1,40
the hands of all,4,1,4
deliver you up to be,5,1,1
whence he was,3,1,2
gave names to,3,2,1
days of noah,3,1,2
the rivers shall,3,1,3
the ground and,3,3,41
against him,2,1,121
i may,2,2,162
was the son of,4,1,119
the lord spake unto moses,5,1,105
drove out,2,1,2
coming,1,13,100
and he said they,4,1,2
before him,2,6,149
what is this,3,1,16
go to my,3,1,5
and watered the whole face,5,2,1
to smite his and,4,1,1
loins of,2,2,7
spake saying,2,1,8
be in the earth,4,1,2
seed will,2,1,4
is the end,3,1,6
may not,2,2,34
fair and they took,4,1,1
of such as,3,1,8
went into the field and,5,1,1
thee a great,3,1,5
that thou in the,4,1,2
shall not give her light,5,1,3
against abel,2,1,1
fathers in the,3,1,23
none other,2,1,13
standing before,2,1,4
me go,2,1,27
vengeance to,2,1,2
that thy father,3,1,3
so soon,2,1,3
wife and,2,14,91
except,1,8,74
and the lamb,3,1,4
the eyes of,3,2,75
there is no end,4,1,2
shalt return unto,3,1,1
him i know,3,1,2
herb bearing seed which is,5,1,1
here am i send me,5,3,1
the earth and over,4,2,1
the other and the,4,1,2
whole of,2,1,2
blessed are,2,1,31
went forth a,3,1,1
before they were,3,2,2
me if,2,1,8
numbered,1,5,128
knew that they,3,1,3
and commanded that,3,2,6
a bitter,2,1,2
me in,2,6,140
toil of our,3,1,1
not eat of every tree,5,1,1
and fill the waters,4,2,1
born of the spirit,4,1,2
not see afar off,4,1,1
lord said unto cain,4,2,2
place let him understand,4,1,1
had made for,3,1,6
lord had commanded him,4,1,3
abide in me,3,1,3
shook and,2,1,2
man whom,2,2,18
i will do it,4,1,3
saw that the wickedness of,5,1,1
ye shall be hated,4,1,4
between thy,2,1,1
i am slow of speech,5,1,1
was very wroth and his,5,1,1
them to the city,4,1,1
between the,2,2,81
the fire of,3,1,16
up on the,3,2,3
and cain said unto,4,1,1
indeed the,2,1,4
he hath called,3,1,2
serpent said unto the,4,1,1
all the nations of the,5,1,6
abraham i,2,1,1
back from,2,1,17
lord according to,3,1,20
said unto the serpent because,5,1,1
hearing and,2,1,5
because she,2,3,18
man and put him into,5,1,1
blessed art,2,1,5
great whales and every living,5,2,1
a young man to,4,1,1
of god which,3,1,46
unto him with,3,1,7
wonder,1,2,15
name was jubal,3,1,1
me and all,3,1,3
answered,1,6,492
multiply and replenish the earth,5,2,2
thoughts of his heart,4,1,3
eyes of them both,4,1,1
on a certain,3,1,2
us make man,3,1,1
before god,2,1,44
me my,2,1,35
and commanded them,3,1,5
unto them that are,4,1,9
like lightning,2,1,1
way of the tree,4,1,1
thou offer,2,1,8
beast of,2,8,22
if thou not well sin,5,1,1
those things which were,4,1,7
are on the earth,4,1,1
them and to,3,1,18
to whom i,3,1,8
me of,2,3,23
would come,2,3,10
mouth from,2,1,1
came unto,2,1,181
eight hundred and fifteen,4,1,1
she shall be,3,2,28
me or,2,1,5
presence of god and,4,2,1
but the earth,3,1,3
quickened,1,1,7
of many,2,4,57
said unto me these are,5,1,1
forth abundantly the,3,2,1
are many that,3,1,1
the remission,2,3,6
tree that is pleasant to,5,1,1
created and,2,7,2
years and let them be,5,1,1
works of,2,1,56
their own blood,3,1,2
woman and,2,2,28
unto cain where,3,1,1
that shall,2,5,124
begin to smite his and,5,1,1
cain slew,2,1,1
wilderness and all,3,1,3
a proper,2,1,1
branches are,2,1,3
cursed the,2,2,1
fourth day,2,1,8
i say unto you this,5,2,2
me out this day from,5,1,2
what i,2,4,39
woman yea hath,3,1,1
one of them be,4,1,1
bring them,2,1,74
and the god,3,8,27
the kingdom of heaven,4,1,33
had commanded him,3,1,10
saying let,2,1,33
good man of the,4,1,1
whom it is,3,1,9
order to,2,1,2
over the night,3,2,1
the creeping things and the,5,1,1
stronger than,2,1,15
and your god,3,1,2
and i will make of,5,1,4
the day from the,4,2,1
the sister of,3,1,11
custom of,2,1,4
of the heaven to give,5,3,2
did eat and,3,1,29
that could,2,1,16
it unto thee,3,1,9
father that,2,1,22
lord appeared unto,3,3,12
faith in the lord,4,1,1
my hurt,2,1,8
having received,2,2,9
day and adam and his,5,1,1
the field return back,4,1,1
come up upon,3,1,5
i will do as,4,1,1
pass that the lord spake,5,2,1
man on the earth and,5,1,1
afflicted and,2,1,10
afraid because,2,1,6
world by,2,1,3
me to,2,10,194
wife name,2,1,5
he saw the,3,2,11
to the city,3,2,18
the government,2,1,1
and cain talked,3,1,1
lo here is christ or,5,1,2
the families of the,4,3,56
satan to,2,1,1
me up,2,1,35
sword which turned every,4,1,1
and it shall,3,8,297
things made,2,1,2
men liberally,2,1,1
me or else,3,1,1
all the hosts of,4,1,2
mine iniquities,2,1,4
imagination,1,1,14
moving creature,2,1,1
whom his lord,3,2,4
even at the doors,4,1,2
order of,2,1,11
to be desired,3,1,3
ye upon,2,1,3
return unto me and,4,1,2
they shall surely,3,1,5
i will put upon,4,1,1
of the lord appeared,4,1,10
for in such an,4,1,1
behold it was corrupt,4,1,1
which are spiritual,3,1,1
holding,1,1,9
thy husband,2,1,9
us make man in,4,1,1
saw that all,3,5,1
built in,2,1,11
unto him privately saying,4,1,1
the fire to,3,1,4
created all,2,2,2
called after,2,2,5
according to the appointment of,5,1,1
which i have,3,7,98
years and begat jared,4,1,1
many sons,2,4,4
withered,1,1,25
upon therefore it,3,1,1
every artificer in,3,1,1
he called unto,3,2,5
words for they,3,1,1
the fathers,2,10,66
and a young man,4,1,2
get thee hence satan,4,1,1
he had seen a,4,1,1
what is,2,4,129
and the eyes of,4,1,6
upon thy belly shalt,4,1,1
decree which,2,1,2
me not for,3,1,2
voice of the lord god,5,1,1
shall deceive many,3,2,3
tent there,2,1,2
yea the set time,4,1,1
the harp and,3,1,3
fowl of the air,4,10,7
man is become as,4,1,1
the first principles,3,1,1
man one,2,1,3
and the joy,3,1,1
sweep the,2,1,1
out and,2,3,143
being and,2,1,3
the land of by,4,1,1
go down,2,4,81
the sons of adam,4,3,1
calling,1,6,24
because iniquity shall,3,2,1
no such,2,2,8
as the light,3,1,7
altar i will,3,1,1
of the sacrifice,3,1,15
king james,2,1,2
i say unto you that,5,2,37
because it is near unto,5,1,1
to the sight and,4,1,1
am more,2,1,2
whom shall i send,4,1,1
of and shall cut him,5,1,1
building,1,1,37
waters from the waters,4,2,1
sent forth,2,5,20
shall not surely die,4,1,1
unto the woman yea,4,1,1
and all things are,4,2,2
the lord thy,3,5,312
great tribulation,2,1,3
they tell,2,2,2
said unto me thou art,5,1,2
the beginning of,3,7,40
an abomination,2,1,34
called by,2,1,29
and my father,3,5,6
a man leave his father,5,2,3
moved upon the,3,1,2
serve the lord god,4,1,1
would not hearken unto,4,2,8
to thee and,3,1,21
the beginning or,3,1,1
and the inhabitants,3,2,29
went up a mist,4,2,1
waters to,2,1,8
pharaoh king of,3,3,22
and shall be,3,2,52
for doctrines the commandments,4,1,2
therefore,1,32,1237
his face,2,2,105
and they took,3,2,52
also and thistles shall,4,1,1
truly i am,3,1,2
my in,2,1,1
lord god had not caused,5,1,1
come near,2,2,42
had already,2,3,1
should come again,3,1,1
which spake,2,1,8
what he,2,3,30
all flesh,2,5,43
heaven to the other,4,1,1
the lord said,3,32,219
come in my,3,1,4
unto dust,2,1,2
time of their,3,1,11
behold thou art,3,2,14
his person,2,1,2
he spake by the,4,1,5
i speak these things,4,1,1
winged fowl,2,2,2
you behold he is in,5,1,1
god that to all men,5,1,1
from that time,3,6,9
heaven and then shall,4,1,1
after he begat,3,7,16
bottom of,2,1,12
husband and he shall rule,5,1,1
and the fire of,4,1,3
in righteousness and,3,1,8
sorry,1,1,14
called his wife name eve,5,1,1
and thistles,2,1,1
the land among,3,2,2
box and,2,1,1
eyes of them both were,5,1,1
nine hundred and thirty,4,1,2
waters under the heaven,4,2,1
that are with,3,1,19
called of,2,2,5
land and to,3,2,6
as they go,3,1,2
god divided the light,4,1,1
the house of,3,2,883
was done,2,3,23
all flesh from,3,1,1
these things shall be,4,2,7
blood from,2,1,5
a new,2,1,49
his footstool,2,1,5
behold their,2,1,5
rib,1,2,5
those days should be,4,1,1
the waters brought forth abundantly,5,1,1
should be shortened there should,5,1,1
world or,2,2,2
what manner,2,1,19
their kind,2,9,5
waters in,2,2,13
face of the deep,4,2,2
she was taken,3,2,1
jews,1,3,256
burn as an,3,1,1
god said let,3,9,9
necks and,2,2,3
the fear of the lord,5,1,27
the winter neither,3,1,1
ruler over all his,4,1,1
meditation,1,1,6
female created he,3,1,2
shall be taken and,4,2,6
not make,2,2,35
royal,1,2,29
their children,2,2,51
end of heaven,3,1,2
about the,2,1,95
were very,2,4,10
unto thee to,3,3,17
for them that,3,1,20
sons in,2,1,6
called on,2,1,7
came on all them that,5,1,1
the winter,2,1,4
and jesus went,3,1,12
the lord hath,3,1,285
begat ham,2,1,1
to look upon,3,1,6
world to,2,1,12
not be known,3,1,6
his fall,2,1,1
that is pleasant to,4,2,1
the lord commanded me,4,1,3
ye may have,3,1,3
sweat of thy face shalt,5,1,1
to battle,2,1,43
the earth trembled and,4,1,2
and all the people,4,1,128
her light and,3,1,2
i saw as it,4,1,2
power to the,3,1,1
that they fled,3,1,4
of the church and,4,1,3
the remnant of,3,1,57
my wounding and a young,5,1,1
to enter into,3,1,21
unto his wife,3,3,4
and my sister,3,1,2
that it may be,4,1,22
reigned,1,1,176
to some,2,2,1
the rocks,2,1,18
amongst,1,2,2
them which i,3,1,1
of the lord in the,5,1,15
knew eve his,3,1,1
for as many as,4,1,5
light of the morning,4,1,1
serpent because,2,1,1
write the,2,3,4
after the name of his,5,1,2
were above,2,2,1
offended and shall,3,1,1
lord and he said,4,1,1
did not,2,4,84
where is abel thy brother,5,1,1
in the world to come,5,1,3
called me,2,2,3
how the,2,1,21
everlasting possession,2,1,2
that bless thee,3,1,1
buildings of the,3,1,1
and hold,2,1,9
he begat enoch eight,4,1,1
and some,2,2,55
altar unto,2,1,17
men women and,3,1,1
buried,1,2,106
that which the waters,4,2,1
form of a,3,1,2
set time of,3,5,1
morning until,2,6,2
shall not give,3,1,8
caused it,2,3,5
man with,2,2,31
hosts,1,2,299
son of enoch,3,2,1
spoken unto you,3,2,10
we will give,3,5,3
his disciples came to,4,1,3
drinking marrying,2,1,1
thee a minister,3,1,1
and the earth was,4,1,5
and fill,2,2,10
the planets and,3,1,1
priests and the,3,1,62
it above,2,1,1
and they went down,4,1,2
otherwise and,2,1,1
in the vision,3,1,3
shall be as gods,4,1,1
from the face of,4,2,14
corruption,1,1,21
and bare he,3,1,1
the lord cursed,3,2,1
begat enos,2,2,2
behold there,2,1,70
which ought,2,1,2
that it was good,4,1,6
man could number,3,1,1
altar,1,10,378
foundation thereof,2,2,5
an oven,2,1,5
unto moses,2,7,205
have prepared,2,1,12
grace,1,7,170
the sun to rule,4,1,1
because of him,3,1,7
unto enoch was,3,1,1
hear my voice,3,1,11
captive,1,1,59
iniquity shall,2,2,10
men were,2,3,27
lord god make coats of,5,1,1
said there,2,1,16
and given,2,1,18
gathered together unto one,4,2,1
that cain brought of the,5,1,1
and he shall,3,4,312
lord god formed,3,2,2
planted the,2,1,1
call upon the name of,5,1,6
and hope,2,1,3
jesus christ the,3,2,8
the posterity,2,1,2
and adam gave names,4,2,1
they numbered the,3,2,1
and this shall,3,1,17
unto you behold,3,1,2
unto them to,3,1,9
said these,2,3,21
upon the altar which was,5,1,1
thy fathers,2,1,47
from heaven,2,3,104
a father of many,4,1,3
land it,2,1,1
he told me that,4,2,1
wonders that if,3,1,1
astray,1,1,22
caused them to,3,1,8
and the serpent said,4,1,1
of heaven and he,4,2,2
sea and let,3,1,1
man even,2,2,7
no nor ever shall,4,1,1
me up and,3,1,12
god saying tell me i,5,1,1
i hope to,3,1,1
the sea and it,4,1,4
justified,1,1,43
caused me,2,1,7
is slain,2,1,4
methuselah lived after he,4,1,1
that upon the earth wherein,5,1,1
house had known in what,5,1,1
place of the altar,4,1,2
his sight,2,1,35
unto his brother,3,1,9
on this wise,3,1,7
for what,2,1,35
forty years and begat sons,5,1,1
know that in the,4,1,1
gross darkness,2,1,2
the gift,2,5,24
me by the,3,1,9
adam after he had,4,1,1
me unto the,3,1,6
to grow every tree that,5,1,1
his nostrils the,3,2,1
and the stars shall,4,1,3
day work,2,1,1
sister and,2,1,14
in divers,2,1,4
and it came to,4,58,396
the father and,3,9,27
fowls of the air for,5,1,2
know not at,3,1,1
aware of and shall,4,1,1
children unto,2,1,8
end is not yet,4,1,1
the land of my,4,1,3
and hour,2,1,1
god took the man,4,1,1
me unto thy,3,1,1
is above,2,1,13
not be thrown,3,1,3
by the word of,4,3,20
heavy upon,2,1,5
of faith,2,1,33
watch the thief would come,5,1,1
we heard,2,2,7
woman said unto the,4,1,1
be more,2,1,15
be born,2,1,19
depart hence,2,3,2
of jerusalem,2,2,166
and he shall send his,5,1,1
that time,2,6,90
generation,1,6,107
land of,2,30,639
was unto me,3,1,2
no nor ever shall be,5,1,1
heaven with power,3,1,1
failing,1,1,2
and five,2,3,125
said unto me,3,28,109
of such,2,2,20
because they have,3,1,45
day which,2,1,8
fear came on all them,5,1,1
they were eating and drinking,5,1,1
israel my,2,1,4
me by thy,3,1,1
you there shall,3,1,3
same things,2,2,4
cleave,1,2,30
from the presence of the,5,2,13
lived were nine,3,1,1
israel of,2,1,8
not caused it to,4,2,1
the gentiles,2,1,118
truly i,2,1,2
the thief would come he,5,1,2
in about,2,1,1
i now,2,1,11
go down into,3,1,14
bows and,2,1,4
not hearken,2,3,41
holy ghost fell on,4,1,2
field before it grew,4,2,1
the residue,2,5,33
of man shall,3,1,16
offering unto,2,8,50
finding him,2,1,1
to him he,3,1,6
the powers of,3,5,3
upon me i,3,1,1
created and made,3,3,1
have thee,2,1,2
be both,2,1,3
repent and be,3,1,1
of was the,3,1,11
our being,2,1,1
them up a,3,1,2
failed me,2,1,1
hide themselves from,3,1,1
earnestly,1,2,16
wheresoever,1,1,12
and shall kill you and,5,1,1
place where i,3,1,1
bare enoch and he,4,1,1
we passed,2,1,3
of the water and,4,1,3
be the fruit,3,1,2
as many as would not,5,1,1
and enjoy the,3,1,1
have they,2,2,53
dominion over all,3,1,1
themselves in the land,4,1,2
from one end of heaven,5,1,1
image and called his name,5,1,1
not pass away,3,2,6
one place and let,4,1,1
and earthquakes,2,1,1
mine hands,2,5,7
blessings of the,3,3,2
said because thou hearkened unto,5,1,1
land and it,3,1,1
saved by,2,1,5
where,1,17,401
who died,2,1,2
shall fall,2,2,99
in the holy place,4,1,25
why is thy countenance fallen,5,1,1
also,1,77,1769
twelve years and he,4,1,1
the stone and,3,1,1
daughters and all,3,3,12
fowl of the,3,10,10
there came forth a,4,1,1
every tree in the,4,1,1
herb for,2,2,2
who am,2,1,9
praying and,2,1,3
and daughters were born,4,1,1
my sister that it,4,1,1
is a faithful,3,1,6
shall i be,3,1,16
abraham my,2,1,1
creature after his,3,2,1
therefore shall see the,4,1,1
and stood,2,3,67
and on the seventh,4,1,10
whatsoever ye,2,1,11
god made two great lights,5,1,1
reject,1,1,4
god called the light day,5,1,1
he would,2,9,99
for they that,3,1,7
thine hands,2,1,21
behold these,2,3,5
prophesied,1,8,50
kingdom shall be preached,4,1,1
sat,1,1,192
saw,1,43,548
say,1,25,1056
the days of were eight,5,1,1
shall say blessed,3,1,3
came upon,2,1,36
beguiled me and i did,5,1,1
the gospel of,3,3,29
is written that,3,1,5
begat jared,2,2,2
field before it grew for,5,1,1
had given,2,4,36
the fashion of,3,1,6
east and there,3,1,1
speech for i have,4,1,1
the lord set,3,1,5
and depart,2,1,6
of remembrance,2,2,2
was open,2,1,1
was naked and i hid,5,1,1
take heed that no,4,1,1
for i the lord,4,2,13
up into an,3,1,5
fruit of a,3,1,1
soon as i had,4,1,1
was about,2,1,16
of my brother,3,2,2
thou shalt not eat of,5,3,2
the oath which,3,1,6
now after,2,2,11
sent his,2,1,15
thereof to,2,2,14
in thee and,3,1,19
them take heed that,4,1,1
things i,2,2,17
purpose have i,3,1,1
put the man whom,4,1,1
my son i,3,1,1
said and,2,2,20
you and ye shall,4,1,30
aaron,1,1,350
and in that,3,2,17
people which were,3,1,5
beauty,1,1,49
the sun which,3,1,1
is kindled,2,4,6
must come to pass,4,1,1
and the joy of,4,1,1
i sought for,3,2,1
the town,2,1,8
even as they,3,3,5
sea,1,12,400
see,1,23,597
even all of,3,1,3
given of,2,1,3
seed of jacob,3,1,3
in the plains,3,2,18
set,1,16,695
be for signs and,4,2,1
out but,2,1,2
lord hath cursed,3,1,1
be over,2,2,9
gospel shall be,3,1,2
for the earth is,4,1,3
chain in,2,1,1
an help meet for him,5,4,2
the light of the,4,1,19
rose up,2,1,106
are dull of,3,1,3
that thou,2,6,529
a famine in,3,2,5
again unto,2,1,49
were the sixth day,4,1,1
with this,2,3,19
to cause,2,1,22
eyes,1,19,502
with me she,3,1,1
the commandments of the lord,5,1,24
his three sons,3,1,4
of the day and adam,5,1,1
that thou thereof thou shalt,5,1,1
they shall say,3,1,21
was great mourning,3,1,1
yield unto thee her,4,1,1
given in,2,1,10
she,1,16,982
him forth from the,4,1,1
seth were eight,3,1,1
both good,2,1,1
i delivered them,3,1,2
who is,2,7,150
in the field,3,4,75
who in,2,1,10
by them their,3,1,1
sore in the land,4,1,3
and if they,3,1,9
whole land of where,4,1,1
and the lord hearkened and,5,1,1
whereon thou,2,1,4
him unto,2,1,53
sin,1,5,447
of an,2,2,126
getting,1,4,3
sit,1,1,113
form and void and,4,1,2
and cause,2,2,28
the earth and to rule,5,1,1
and gross,2,1,1
foolish,1,2,52
creator,1,1,5
ur of the,3,3,4
the night and,3,5,13
they have turned their,4,1,1
given by the,3,1,2
also and thistles,3,1,1
was born a son and,5,1,1
they shall be one,4,2,2
in the flesh and,4,1,1
of hearken,2,1,1
of by,2,3,36
lord god formed every beast,5,1,1
be unto the,3,1,6
called for them,3,1,1
they shall see,3,3,8
our rock,2,1,1
after his kind cattle,4,2,1
beside,1,1,132
with much,2,1,7
to be fruitful,3,2,1
garden thou freely eat,4,2,1
built upon the,3,1,1
some to,2,2,8
satisfied,1,1,43
upon the mountains,3,2,32
of the gospel which,4,1,2
it thou taken for,4,1,1
shall cover the earth and,5,1,1
moved upon the face of,5,1,1
is the god,3,2,8
do according to,3,1,24
because of the wickedness of,5,1,1
and enoch,2,11,4
rule the day and the,5,3,1
until i,2,2,22
holy angels with him,4,1,1
and it shall be,4,6,153
the almighty god,3,2,2
time even,2,1,3
of it cursed,3,1,1
me satan for,3,1,2
was among,2,1,6
thus saith the lord,4,1,415
bitterness of soul and,4,1,1
four quarters of the,4,2,1
the hour of,3,1,3
in the god of,4,1,2
nature,1,3,12
brought of the,3,2,3
unto moses in,3,1,10
shall see the son,4,1,3
hour as ye,3,1,1
man and beast and the,5,1,2
surely die,2,6,22
and again i,3,1,4
in all wisdom and,4,1,3
the purpose,2,2,5
another until,2,1,1
the world and men,4,1,1
weeping and gnashing of teeth,5,1,5
before the foundation of the,5,2,3
moved upon,2,2,2
that adam lived were nine,5,1,1
cursed,1,9,72
some of,2,2,74
who of,2,1,1
son,1,63,2392
vision of the,3,2,6
believe him,2,1,8
lord god called unto adam,5,1,1
light to rule the day,5,2,1
my name saying,3,1,4
and he slept and,4,2,2
in tents and,3,1,3
the bowels,2,1,3
amen,1,4,78
make a,2,1,95
such as dwell in,4,1,1
wife did,2,2,2
see the abomination of,4,1,2
for god doth know,4,1,1
of it,2,11,252
greater light to rule the,5,2,1
given by,2,2,8
i will put enmity,4,1,1
earth in the open,4,2,1
the land of and the,5,4,7
in his heart my lord,5,1,2
threatened,1,1,2
why it,2,1,2
why is,2,3,15
than this,2,1,2
for a witness unto,4,1,2
nation shall rise against,4,1,3
of zion,2,3,59
lighter than,2,1,1
mark upon,2,1,3
another year,2,1,1
moon shall not,3,1,4
now they are,3,1,1
friend,1,1,53
here am i send,4,3,1
we follow,2,1,1
end thereof,2,2,9
send him,2,1,11
prayer and,2,1,21
made the world and,4,1,1
i obtained,2,1,2
wars see that ye be,5,1,1
all the earth and every,5,2,1
beloved,1,4,113
a pure,2,1,8
and also unto the,4,1,1
send his,2,1,6
it shall leave them,4,1,1
thing which thou,3,1,1
the heaven to,3,4,5
i speak these,3,1,1
again and she bare,4,1,1
baptized and,2,2,6
is full,2,5,28
for i say,3,1,12
this gospel of,3,1,1
of me,2,4,78
send forth,2,1,9
on the east of and,5,1,3
that that,2,1,18
sun,1,6,160
and the souls that,4,1,1
days of methuselah were,4,1,1
or at,2,1,4
or as,2,2,12
he stood in the midst,5,1,1
might bring forth,3,1,1
of my,2,31,465
and adam called his,4,1,1
thee concerning this,3,1,1
lamb is,2,1,3
there is no god,4,1,12
to water the,3,2,1
all i,2,3,2
of no,2,1,11
i beheld,2,8,25
forth the living creature,4,2,1
eyes of the,3,1,40
all living,2,1,3
his eyes and,3,1,23
a partaker,2,1,2
gotten a,2,1,1
give the,2,1,40
first day,2,1,49
than they,2,2,22
but i shall,3,1,2
whales and every living,4,2,1
the mountains shall,3,1,8
she bare a son,4,1,4
an account,2,3,2
gotten a man,3,1,1
day was,2,1,15
the days of were nine,5,1,1
place let him,3,1,1
serpent we,2,1,1
i turned,2,1,6
water for,2,1,17
the voice of god,4,1,1
thee out of thy country,5,1,2
from off the,3,1,34
was a day,3,1,3
them and many,3,1,1
so it was,3,2,15
informed me,2,1,2
the enemies of,3,1,10
jesus went out and,4,1,2
there was found,3,1,3
on it,2,1,12
ponder,1,1,2
men that they,3,1,12
they were made,3,1,2
that they should come,4,1,5
unto them because,3,1,8
there will the eagles,4,1,1
was against,2,1,11
winged fowl after his,4,1,1
earth and it shall come,5,1,1
yet tender and,3,1,2
nod on,2,1,1
above the,2,13,57
on the mount and,4,1,1
acquainted,1,1,2
no such things,3,1,1
with them,2,4,263
and because iniquity,3,1,1
was lifted up,3,1,8
into the heart,3,1,3
the heart of,3,2,73
of my life,3,1,7
be a father,3,1,4
with thee,2,3,280
tree yielding fruit,3,4,2
look upon therefore it,4,1,1
be fulfilled which,3,1,14
thee if thou,3,1,4
saith the,2,2,893
of to,2,1,44
the edge,2,2,51
and the lesser light to,5,2,1
have perished in,3,1,1
were no such,3,1,1
and in this,3,1,4
thereof is,2,1,10
that this,2,3,57
i come,2,2,56
true and,2,1,16
for our,2,1,61
for out,2,1,15
the tree of the,4,1,3
on me,2,1,31
generation of,2,1,15
and in process of,4,1,2
nod on the east of,5,1,1
them that are with,4,1,3
they turned their,3,1,2
of ur,2,4,3
of us,2,1,48
on my,2,2,41
answered and said,3,2,180
shalt do all,3,1,1
kind and the tree,4,2,1
ye not all these things,5,1,1
a wild,2,1,10
spake before the lord,4,1,1
of the air for it,5,1,1
heaven and the,3,5,20
of canaan for,3,1,2
put in,2,1,30
my god and,3,2,15
put it,2,3,59
you lack wisdom,3,1,1
his house and,3,2,35
and if thou,3,3,26
which thou done,3,1,3
of the ministering,3,1,2
now thou shalt,3,1,1
with that,2,1,11
heaven to the,3,1,1
on of,2,2,5
and lived seventy,3,1,2
safe,1,2,13
of eden to,3,5,3
the first man,3,3,3
thou me and,3,1,4
given to,2,2,72
he was five,3,1,3
not be,2,12,417
spirit hath,2,1,3
unto them be,3,1,6
and repented not,3,1,2
nor do,2,1,2
and verily i say,4,1,1
and their ears,3,1,3
will give,2,7,122
found out,2,2,6
and every tree in,4,1,1
not at,2,1,22
god formed every,3,1,1
and the name of,4,5,50
in mine,2,2,75
village,1,1,10
sacrifices unto the,3,1,3
if cain shall be,4,1,1
written among,2,1,3
his wife and they shall,5,2,1
many days,2,1,38
multiply thy sorrow and thy,5,1,1
and said let,3,1,12
and in thee,3,1,3
talked with abel his,4,1,1
flee into the mountains,4,1,1
nations of the earth,4,1,7
discovered the,2,1,1
lift up your,3,1,9
the breastplate,2,3,26
of the land of the,5,1,15
